idade,deixou_a_empresa,viagem_trabalho,salario_diario,departamento,distancia_casa,nivel_educacional,nivel_educacional_nome,area_formacao,numero_funcionario,satisfacao_ambiente,satisfacao_ambiente_nome,genero,salario_hora,envolvimento_trabalho,envolvimento_trabalho_nome,nivel_cargo,cargo,satisfacao_trabalho,satisfacao_trabalho_nome,estado_civil,salario_mensal,taxa_mensal,num_empresas_anteriores,faz_hora_extra,aumento_salarial_pct,avaliacao_desempenho,avaliacao_desempenho_nome,satisfacao_relacionamentos,satisfacao_relacionamentos_nome,nivel_acoes,anos_experiencia_total,treinamentos_ultimo_ano,equilibrio_vida_trabalho,equilibrio_vida_trabalho_nome,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_com_gerente_atual
27,Não,Viaja Raramente,1055,Pesquisa e Desenvolvimento,2,4,mestrado,Ciências Biológicas,1027,1,baixa,Feminino,47,3,alto,2,Diretor de Produção,4,muito_alta,Casado(a),4227,4658,0,Não,18,3,excelente,2,media,1,4,2,3,melhor,3,2,2,2
35,Não,Viaja Raramente,802,Pesquisa e Desenvolvimento,10,3,bacharelado,Outro,1028,2,media,Masculino,45,3,alto,1,Técnico de Laboratório,4,muito_alta,Divorciado(a),3917,9541,1,Não,20,4,excepcional,1,baixa,1,3,4,2,bom,3,2,1,2
42,Não,Viaja Raramente,265,Vendas,5,2,faculdade,Marketing,1029,4,muito_alta,Masculino,90,3,alto,5,Gerente,3,alta,Casado(a),18303,7770,6,Não,13,3,excelente,2,media,0,21,3,4,excelente,1,0,0,0
50,Não,Viaja Raramente,804,Pesquisa e Desenvolvimento,9,3,bacharelado,Ciências Biológicas,1030,1,baixa,Masculino,64,3,alto,1,Técnico de Laboratório,4,muito_alta,Casado(a),2380,20165,4,Não,18,3,excelente,2,media,0,8,5,3,melhor,1,0,0,0
59,Não,Viaja Raramente,715,Pesquisa e Desenvolvimento,2,3,bacharelado,Ciências Biológicas,1032,3,alta,Feminino,69,2,medio,4,Diretor de Produção,4,muito_alta,Solteiro(a),13726,21829,3,Sim,13,3,excelente,1,baixa,0,30,4,3,melhor,5,3,4,3
37,Sim,Viaja Raramente,1141,Pesquisa e Desenvolvimento,11,2,faculdade,Medicina,1033,1,baixa,Feminino,61,1,baixo,2,Representante de Saúde,2,media,Casado(a),4777,14382,5,Não,15,3,excelente,1,baixa,0,15,2,1,ruim,1,0,0,0
55,Não,Viaja Frequentemente,135,Pesquisa e Desenvolvimento,18,4,mestrado,Medicina,1034,3,alta,Masculino,62,3,alto,2,Representante de Saúde,2,media,Casado(a),6385,12992,3,Sim,14,3,excelente,4,muito_alta,2,17,3,3,melhor,8,7,6,7
41,Não,Não Viaja,247,Pesquisa e Desenvolvimento,7,1,abaixo_faculdade,Ciências Biológicas,1035,2,media,Feminino,55,1,baixo,5,Diretor de Pesquisa,3,alta,Divorciado(a),19973,20284,1,Não,22,4,excepcional,2,media,2,21,3,3,melhor,21,16,5,10
38,Não,Viaja Raramente,1035,Vendas,3,4,mestrado,Ciências Biológicas,1036,2,media,Masculino,42,3,alto,2,Executivo de Vendas,4,muito_alta,Solteiro(a),6861,4981,8,Sim,12,3,excelente,3,alta,0,19,1,3,melhor,1,0,0,0
26,Sim,Não Viaja,265,Vendas,29,2,faculdade,Medicina,1037,2,media,Masculino,79,1,baixo,2,Executivo de Vendas,1,baixa,Solteiro(a),4969,21813,8,Não,18,3,excelente,4,muito_alta,0,7,6,3,melhor,2,2,2,2
52,Sim,Viaja Raramente,266,Vendas,2,1,abaixo_faculdade,Marketing,1038,1,baixa,Feminino,57,1,baixo,5,Gerente,4,muito_alta,Casado(a),19845,25846,1,Não,15,3,excelente,4,muito_alta,1,33,3,3,melhor,32,14,6,9
44,Não,Viaja Raramente,1448,Vendas,28,3,bacharelado,Medicina,1039,4,muito_alta,Feminino,53,4,muito_alto,4,Executivo de Vendas,4,muito_alta,Casado(a),13320,11737,3,Sim,18,3,excelente,3,alta,1,23,2,3,melhor,12,11,11,11
50,Não,Não Viaja,145,Vendas,1,3,bacharelado,Ciências Biológicas,1040,4,muito_alta,Feminino,95,3,alto,2,Executivo de Vendas,3,alta,Casado(a),6347,24920,0,Não,12,3,excelente,1,baixa,1,19,3,3,melhor,18,7,0,13
36,Sim,Viaja Raramente,885,Pesquisa e Desenvolvimento,16,4,mestrado,Ciências Biológicas,1042,3,alta,Feminino,43,4,muito_alto,1,Técnico de Laboratório,1,baixa,Solteiro(a),2743,8269,1,Não,16,3,excelente,3,alta,0,18,1,3,melhor,17,13,15,14
39,Não,Viaja Frequentemente,945,Pesquisa e Desenvolvimento,22,3,bacharelado,Medicina,1043,4,muito_alta,Feminino,82,3,alto,3,Diretor de Produção,1,baixa,Solteiro(a),10880,5083,1,Sim,13,3,excelente,3,alta,0,21,2,3,melhor,21,6,2,8
33,Não,Não Viaja,1038,Vendas,8,1,abaixo_faculdade,Ciências Biológicas,1044,2,media,Feminino,88,2,medio,1,Representante de Vendas,4,muito_alta,Solteiro(a),2342,21437,0,Não,19,3,excelente,4,muito_alta,0,3,2,2,bom,2,2,2,2
45,Não,Viaja Raramente,1234,Vendas,11,2,faculdade,Ciências Biológicas,1045,4,muito_alta,Feminino,90,3,alto,4,Gerente,4,muito_alta,Casado(a),17650,5404,3,Não,13,3,excelente,2,media,1,26,4,4,excelente,9,3,1,1
32,Não,Não Viaja,1109,Pesquisa e Desenvolvimento,29,4,mestrado,Medicina,1046,4,muito_alta,Feminino,69,3,alto,1,Técnico de Laboratório,3,alta,Solteiro(a),4025,11135,9,Não,12,3,excelente,2,media,0,10,2,3,melhor,8,7,7,7
34,Não,Viaja Raramente,216,Vendas,1,4,mestrado,Marketing,1047,2,media,Masculino,75,4,muito_alto,2,Executivo de Vendas,4,muito_alta,Divorciado(a),9725,12278,0,Não,11,3,excelente,4,muito_alta,1,16,2,2,bom,15,1,0,9
59,Não,Viaja Raramente,1089,Vendas,1,2,faculdade,Técnico,1048,2,media,Masculino,66,3,alto,3,Gerente,4,muito_alta,Casado(a),11904,11038,3,Sim,14,3,excelente,3,alta,1,14,1,1,ruim,6,4,0,4
45,Não,Viaja Raramente,788,Recursos Humanos,24,4,mestrado,Medicina,1049,2,media,Masculino,36,3,alto,1,Recursos Humanos,2,media,Solteiro(a),2177,8318,1,Não,16,3,excelente,1,baixa,0,6,3,3,melhor,6,3,0,4
53,Não,Viaja Frequentemente,124,Vendas,2,3,bacharelado,Marketing,1050,3,alta,Feminino,38,2,medio,3,Executivo de Vendas,2,media,Casado(a),7525,23537,2,Não,12,3,excelente,1,baixa,1,30,2,3,melhor,15,7,6,12
36,Sim,Viaja Raramente,660,Pesquisa e Desenvolvimento,15,3,bacharelado,Outro,1052,1,baixa,Masculino,81,3,alto,2,Técnico de Laboratório,3,alta,Divorciado(a),4834,7858,7,Não,14,3,excelente,2,media,1,9,3,2,bom,1,0,0,0
26,Sim,Viaja Frequentemente,342,Pesquisa e Desenvolvimento,2,3,bacharelado,Ciências Biológicas,1053,1,baixa,Masculino,57,3,alto,1,Cientista Pesquisador,1,baixa,Casado(a),2042,15346,6,Sim,14,3,excelente,2,media,1,6,2,3,melhor,3,2,1,2
34,Não,Viaja Raramente,1333,Vendas,10,4,mestrado,Ciências Biológicas,1055,3,alta,Feminino,87,3,alto,1,Representante de Vendas,3,alta,Casado(a),2220,18410,1,Sim,19,3,excelente,4,muito_alta,1,1,2,3,melhor,1,1,0,0
28,Não,Viaja Raramente,1144,Vendas,10,1,abaixo_faculdade,Medicina,1056,4,muito_alta,Masculino,74,3,alto,1,Representante de Vendas,2,media,Casado(a),1052,23384,1,Não,22,4,excepcional,2,media,0,1,5,3,melhor,1,0,0,0
38,Não,Viaja Frequentemente,1186,Pesquisa e Desenvolvimento,3,4,mestrado,Outro,1060,3,alta,Masculino,44,3,alto,1,Cientista Pesquisador,3,alta,Casado(a),2821,2997,3,Não,16,3,excelente,1,baixa,1,8,2,3,melhor,2,2,2,2
50,Não,Viaja Raramente,1464,Pesquisa e Desenvolvimento,2,4,mestrado,Medicina,1061,2,media,Masculino,62,3,alto,5,Diretor de Pesquisa,3,alta,Casado(a),19237,12853,2,Sim,11,3,excelente,4,muito_alta,1,29,2,2,bom,8,1,7,7
37,Não,Viaja Raramente,124,Pesquisa e Desenvolvimento,3,3,bacharelado,Outro,1062,4,muito_alta,Feminino,35,3,alto,2,Representante de Saúde,2,media,Solteiro(a),4107,13848,3,Não,15,3,excelente,1,baixa,0,8,3,2,bom,4,3,0,1
40,Não,Viaja Raramente,300,Vendas,26,3,bacharelado,Marketing,1066,3,alta,Masculino,74,3,alto,2,Executivo de Vendas,1,baixa,Casado(a),8396,22217,1,Não,14,3,excelente,2,media,1,8,3,2,bom,7,7,7,5
26,Não,Viaja Frequentemente,921,Pesquisa e Desenvolvimento,1,1,abaixo_faculdade,Medicina,1068,1,baixa,Feminino,66,2,medio,1,Cientista Pesquisador,3,alta,Divorciado(a),2007,25265,1,Não,13,3,excelente,3,alta,2,5,5,3,melhor,5,3,1,3
46,Não,Viaja Raramente,430,Pesquisa e Desenvolvimento,1,4,mestrado,Medicina,1069,4,muito_alta,Masculino,40,3,alto,5,Diretor de Pesquisa,4,muito_alta,Divorciado(a),19627,21445,9,Não,17,3,excelente,4,muito_alta,2,23,0,3,melhor,2,2,2,2
54,Não,Viaja Raramente,1082,Vendas,2,4,mestrado,Ciências Biológicas,1070,3,alta,Feminino,41,2,medio,3,Executivo de Vendas,3,alta,Casado(a),10686,8392,6,Não,11,3,excelente,2,media,1,13,4,3,melhor,9,4,7,0
56,Não,Viaja Frequentemente,1240,Pesquisa e Desenvolvimento,9,3,bacharelado,Medicina,1071,1,baixa,Feminino,63,3,alto,1,Cientista Pesquisador,3,alta,Casado(a),2942,12154,2,Não,19,3,excelente,2,media,1,18,4,3,melhor,5,4,0,3
36,Não,Viaja Raramente,796,Pesquisa e Desenvolvimento,12,5,doutorado,Medicina,1073,4,muito_alta,Feminino,51,2,medio,3,Diretor de Produção,4,muito_alta,Solteiro(a),8858,15669,0,Não,11,3,excelente,2,media,0,15,2,2,bom,14,8,7,8
55,Não,Não Viaja,444,Pesquisa e Desenvolvimento,2,1,abaixo_faculdade,Medicina,1074,3,alta,Masculino,40,2,medio,4,Gerente,1,baixa,Solteiro(a),16756,17323,7,Não,15,3,excelente,2,media,0,31,3,4,excelente,9,7,6,2
43,Não,Viaja Raramente,415,Vendas,25,3,bacharelado,Medicina,1076,3,alta,Masculino,79,2,medio,3,Executivo de Vendas,4,muito_alta,Divorciado(a),10798,5268,5,Não,13,3,excelente,3,alta,1,18,5,3,melhor,1,0,0,0
20,Sim,Viaja Frequentemente,769,Vendas,9,3,bacharelado,Marketing,1077,4,muito_alta,Feminino,54,3,alto,1,Representante de Vendas,4,muito_alta,Solteiro(a),2323,17205,1,Sim,14,3,excelente,2,media,0,2,3,3,melhor,2,2,0,2
21,Sim,Viaja Raramente,1334,Pesquisa e Desenvolvimento,10,3,bacharelado,Ciências Biológicas,1079,3,alta,Feminino,36,2,medio,1,Técnico de Laboratório,1,baixa,Solteiro(a),1416,17258,1,Não,13,3,excelente,1,baixa,0,1,6,2,bom,1,0,1,0
46,Não,Viaja Raramente,1003,Pesquisa e Desenvolvimento,8,4,mestrado,Ciências Biológicas,1080,4,muito_alta,Feminino,74,2,medio,2,Cientista Pesquisador,1,baixa,Divorciado(a),4615,21029,8,Sim,23,4,excepcional,1,baixa,3,19,2,3,melhor,16,13,1,7
51,Sim,Viaja Raramente,1323,Pesquisa e Desenvolvimento,4,4,mestrado,Ciências Biológicas,1081,1,baixa,Masculino,34,3,alto,1,Cientista Pesquisador,3,alta,Casado(a),2461,10332,9,Sim,12,3,excelente,3,alta,3,18,2,4,excelente,10,0,2,7
28,Sim,Não Viaja,1366,Pesquisa e Desenvolvimento,24,2,faculdade,Técnico,1082,2,media,Masculino,72,2,medio,3,Representante de Saúde,1,baixa,Solteiro(a),8722,12355,1,Não,12,3,excelente,1,baixa,0,10,2,2,bom,10,7,1,9
26,Não,Viaja Raramente,192,Pesquisa e Desenvolvimento,1,2,faculdade,Medicina,1083,1,baixa,Masculino,59,2,medio,1,Técnico de Laboratório,1,baixa,Casado(a),3955,11141,1,Não,16,3,excelente,1,baixa,2,6,2,3,melhor,5,3,1,3
30,Não,Viaja Raramente,1176,Pesquisa e Desenvolvimento,20,3,bacharelado,Outro,1084,3,alta,Masculino,85,3,alto,2,Diretor de Produção,1,baixa,Casado(a),9957,9096,0,Não,15,3,excelente,3,alta,1,7,1,2,bom,6,2,0,2
41,Não,Viaja Raramente,509,Pesquisa e Desenvolvimento,7,2,faculdade,Técnico,1085,2,media,Feminino,43,4,muito_alto,1,Cientista Pesquisador,3,alta,Casado(a),3376,18863,1,Não,13,3,excelente,3,alta,0,10,3,3,melhor,10,6,0,8
38,Não,Viaja Raramente,330,Pesquisa e Desenvolvimento,17,1,abaixo_faculdade,Ciências Biológicas,1088,3,alta,Feminino,65,2,medio,3,Representante de Saúde,3,alta,Casado(a),8823,24608,0,Não,18,3,excelente,1,baixa,1,20,4,2,bom,19,9,1,9
40,Não,Viaja Raramente,1492,Pesquisa e Desenvolvimento,20,4,mestrado,Técnico,1092,1,baixa,Masculino,61,3,alto,3,Representante de Saúde,4,muito_alta,Casado(a),10322,26542,4,Não,20,4,excepcional,4,muito_alta,1,14,6,3,melhor,11,10,11,1
27,Não,Não Viaja,1277,Pesquisa e Desenvolvimento,8,5,doutorado,Ciências Biológicas,1094,1,baixa,Masculino,87,1,baixo,1,Técnico de Laboratório,3,alta,Casado(a),4621,5869,1,Não,19,3,excelente,4,muito_alta,3,3,4,3,melhor,3,2,1,2
55,Não,Viaja Frequentemente,1091,Pesquisa e Desenvolvimento,2,1,abaixo_faculdade,Ciências Biológicas,1096,4,muito_alta,Masculino,65,3,alto,3,Diretor de Produção,2,media,Casado(a),10976,15813,3,Não,18,3,excelente,2,media,1,23,4,3,melhor,3,2,1,2
28,Não,Viaja Raramente,857,Pesquisa e Desenvolvimento,10,3,bacharelado,Outro,1097,3,alta,Feminino,59,3,alto,2,Cientista Pesquisador,3,alta,Solteiro(a),3660,7909,3,Não,13,3,excelente,4,muito_alta,0,10,4,4,excelente,8,7,1,7
44,Sim,Viaja Raramente,1376,Recursos Humanos,1,2,faculdade,Medicina,1098,2,media,Masculino,91,2,medio,3,Recursos Humanos,1,baixa,Casado(a),10482,2326,9,Não,14,3,excelente,4,muito_alta,1,24,1,3,melhor,20,6,3,6
33,Não,Viaja Raramente,654,Pesquisa e Desenvolvimento,5,3,bacharelado,Ciências Biológicas,1099,4,muito_alta,Masculino,34,2,medio,3,Representante de Saúde,4,muito_alta,Divorciado(a),7119,21214,4,Não,15,3,excelente,3,alta,1,9,2,3,melhor,3,2,1,2
35,Sim,Viaja Raramente,1204,Vendas,4,3,bacharelado,Técnico,1100,4,muito_alta,Masculino,86,3,alto,3,Executivo de Vendas,1,baixa,Solteiro(a),9582,10333,0,Sim,22,4,excepcional,1,baixa,0,9,2,3,melhor,8,7,4,7
33,Sim,Viaja Frequentemente,827,Pesquisa e Desenvolvimento,29,4,mestrado,Medicina,1101,1,baixa,Feminino,54,2,medio,2,Cientista Pesquisador,3,alta,Solteiro(a),4508,3129,1,Não,22,4,excepcional,2,media,0,14,4,3,melhor,13,7,3,8
28,Não,Viaja Raramente,895,Pesquisa e Desenvolvimento,15,2,faculdade,Ciências Biológicas,1102,1,baixa,Masculino,50,3,alto,1,Técnico de Laboratório,3,alta,Divorciado(a),2207,22482,1,Não,16,3,excelente,4,muito_alta,1,4,5,2,bom,4,2,2,2
34,Não,Viaja Frequentemente,618,Pesquisa e Desenvolvimento,3,1,abaixo_faculdade,Ciências Biológicas,1103,1,baixa,Masculino,45,3,alto,2,Representante de Saúde,4,muito_alta,Solteiro(a),7756,22266,0,Não,17,3,excelente,3,alta,0,7,1,2,bom,6,2,0,4
37,Não,Viaja Raramente,309,Vendas,10,4,mestrado,Ciências Biológicas,1105,4,muito_alta,Feminino,88,2,medio,2,Executivo de Vendas,4,muito_alta,Divorciado(a),6694,24223,2,Sim,14,3,excelente,3,alta,3,8,5,3,melhor,1,0,0,0
25,Sim,Viaja Raramente,1219,Pesquisa e Desenvolvimento,4,1,abaixo_faculdade,Técnico,1106,4,muito_alta,Masculino,32,3,alto,1,Técnico de Laboratório,4,muito_alta,Casado(a),3691,4605,1,Sim,15,3,excelente,2,media,1,7,3,4,excelente,7,7,5,6
26,Sim,Viaja Raramente,1330,Pesquisa e Desenvolvimento,21,3,bacharelado,Medicina,1107,1,baixa,Masculino,37,3,alto,1,Técnico de Laboratório,3,alta,Divorciado(a),2377,19373,1,Não,20,4,excepcional,3,alta,1,1,0,2,bom,1,1,0,0
33,Sim,Viaja Raramente,1017,Pesquisa e Desenvolvimento,25,3,bacharelado,Medicina,1108,1,baixa,Masculino,55,2,medio,1,Cientista Pesquisador,2,media,Solteiro(a),2313,2993,4,Sim,20,4,excepcional,2,media,0,5,0,3,melhor,2,2,2,2
42,Não,Viaja Raramente,469,Pesquisa e Desenvolvimento,2,2,faculdade,Medicina,1109,4,muito_alta,Masculino,35,3,alto,4,Gerente,1,baixa,Casado(a),17665,14399,0,Não,17,3,excelente,4,muito_alta,1,23,3,3,melhor,22,6,13,7
28,Sim,Viaja Frequentemente,1009,Pesquisa e Desenvolvimento,1,3,bacharelado,Medicina,1111,1,baixa,Masculino,45,2,medio,1,Técnico de Laboratório,2,media,Divorciado(a),2596,7160,1,Não,15,3,excelente,1,baixa,2,1,2,3,melhor,1,0,0,0
50,Sim,Viaja Frequentemente,959,Vendas,1,4,mestrado,Outro,1113,4,muito_alta,Masculino,81,3,alto,2,Executivo de Vendas,3,alta,Solteiro(a),4728,17251,3,Sim,14,3,excelente,4,muito_alta,0,5,4,3,melhor,0,0,0,0
33,Não,Viaja Frequentemente,970,Vendas,7,3,bacharelado,Ciências Biológicas,1114,4,muito_alta,Feminino,30,3,alto,2,Executivo de Vendas,2,media,Casado(a),4302,13401,0,Não,17,3,excelente,3,alta,1,4,3,3,melhor,3,2,0,2
34,Não,Não Viaja,697,Pesquisa e Desenvolvimento,3,4,mestrado,Ciências Biológicas,1115,3,alta,Masculino,40,2,medio,1,Cientista Pesquisador,4,muito_alta,Casado(a),2979,22478,3,Não,17,3,excelente,4,muito_alta,3,6,2,3,melhor,0,0,0,0
48,Não,Não Viaja,1262,Pesquisa e Desenvolvimento,1,4,mestrado,Medicina,1116,1,baixa,Masculino,35,4,muito_alto,4,Gerente,4,muito_alta,Solteiro(a),16885,16154,2,Não,22,4,excepcional,3,alta,0,27,3,2,bom,5,4,2,1
45,Não,Não Viaja,1050,Vendas,9,4,mestrado,Ciências Biológicas,1117,2,media,Feminino,65,2,medio,2,Executivo de Vendas,3,alta,Casado(a),5593,17970,1,Não,13,3,excelente,4,muito_alta,1,15,2,3,melhor,15,10,4,12
52,Não,Viaja Raramente,994,Pesquisa e Desenvolvimento,7,4,mestrado,Ciências Biológicas,1118,2,media,Masculino,87,3,alto,3,Representante de Saúde,2,media,Solteiro(a),10445,15322,7,Não,19,3,excelente,4,muito_alta,0,18,4,3,melhor,8,6,4,0
38,Não,Viaja Raramente,770,Vendas,10,4,mestrado,Marketing,1119,3,alta,Masculino,73,2,medio,3,Executivo de Vendas,3,alta,Divorciado(a),8740,5569,0,Sim,14,3,excelente,2,media,2,9,2,3,melhor,8,7,2,7
29,Não,Viaja Raramente,1107,Pesquisa e Desenvolvimento,28,4,mestrado,Ciências Biológicas,1120,3,alta,Feminino,93,3,alto,1,Cientista Pesquisador,4,muito_alta,Divorciado(a),2514,26968,4,Não,22,4,excepcional,1,baixa,1,11,1,3,melhor,7,5,1,7
28,Não,Viaja Raramente,950,Pesquisa e Desenvolvimento,3,3,bacharelado,Medicina,1121,4,muito_alta,Feminino,93,3,alto,3,Diretor de Produção,2,media,Divorciado(a),7655,8039,0,Não,17,3,excelente,2,media,3,10,3,2,bom,9,7,1,7
46,Não,Viaja Raramente,406,Vendas,3,1,abaixo_faculdade,Marketing,1124,1,baixa,Masculino,52,3,alto,4,Gerente,3,alta,Casado(a),17465,15596,3,Não,12,3,excelente,4,muito_alta,1,23,3,3,melhor,12,9,4,9
38,Não,Viaja Raramente,130,Vendas,2,2,faculdade,Marketing,1125,4,muito_alta,Masculino,32,3,alto,3,Executivo de Vendas,2,media,Solteiro(a),7351,20619,7,Não,16,3,excelente,3,alta,0,10,2,3,melhor,1,0,0,0
43,Não,Viaja Frequentemente,1082,Pesquisa e Desenvolvimento,27,3,bacharelado,Ciências Biológicas,1126,3,alta,Feminino,83,3,alto,3,Diretor de Produção,1,baixa,Casado(a),10820,11535,8,Não,11,3,excelente,3,alta,1,18,1,3,melhor,8,7,0,1
39,Sim,Viaja Frequentemente,203,Pesquisa e Desenvolvimento,2,3,bacharelado,Ciências Biológicas,1127,1,baixa,Masculino,84,3,alto,4,Representante de Saúde,4,muito_alta,Divorciado(a),12169,13547,7,Não,11,3,excelente,4,muito_alta,3,21,4,3,melhor,18,7,11,5
40,Não,Viaja Raramente,1308,Pesquisa e Desenvolvimento,14,3,bacharelado,Medicina,1128,3,alta,Masculino,44,2,medio,5,Diretor de Pesquisa,3,alta,Solteiro(a),19626,17544,1,Não,14,3,excelente,1,baixa,0,21,2,4,excelente,20,7,4,9
21,Não,Viaja Raramente,984,Pesquisa e Desenvolvimento,1,1,abaixo_faculdade,Técnico,1131,4,muito_alta,Feminino,70,2,medio,1,Cientista Pesquisador,2,media,Solteiro(a),2070,25326,1,Sim,11,3,excelente,3,alta,0,2,6,4,excelente,2,2,2,2
39,Não,Não Viaja,439,Pesquisa e Desenvolvimento,9,3,bacharelado,Ciências Biológicas,1132,3,alta,Masculino,70,3,alto,2,Técnico de Laboratório,2,media,Solteiro(a),6782,8770,9,Não,15,3,excelente,3,alta,0,9,2,2,bom,5,4,0,3
36,Não,Não Viaja,217,Pesquisa e Desenvolvimento,18,4,mestrado,Ciências Biológicas,1133,1,baixa,Masculino,78,3,alto,2,Diretor de Produção,4,muito_alta,Solteiro(a),7779,23238,2,Não,20,4,excepcional,1,baixa,0,18,0,3,melhor,11,9,0,9
31,Não,Viaja Frequentemente,793,Vendas,20,3,bacharelado,Ciências Biológicas,1135,3,alta,Masculino,67,4,muito_alto,1,Representante de Vendas,4,muito_alta,Casado(a),2791,21981,0,Não,12,3,excelente,1,baixa,1,3,4,3,melhor,2,2,2,2
28,Não,Viaja Raramente,1451,Pesquisa e Desenvolvimento,2,1,abaixo_faculdade,Ciências Biológicas,1136,1,baixa,Masculino,67,2,medio,1,Cientista Pesquisador,2,media,Casado(a),3201,19911,0,Não,17,3,excelente,1,baixa,0,6,2,1,ruim,5,3,0,4
35,Não,Viaja Frequentemente,1182,Vendas,11,2,faculdade,Marketing,1137,4,muito_alta,Masculino,54,3,alto,2,Executivo de Vendas,4,muito_alta,Divorciado(a),4968,18500,1,Não,11,3,excelente,4,muito_alta,1,5,3,3,melhor,5,2,0,2
49,Não,Viaja Raramente,174,Vendas,8,4,mestrado,Técnico,1138,4,muito_alta,Masculino,56,2,medio,4,Executivo de Vendas,2,media,Casado(a),13120,11879,6,Não,17,3,excelente,2,media,1,22,3,3,melhor,9,8,2,3
34,Não,Viaja Frequentemente,1003,Pesquisa e Desenvolvimento,2,2,faculdade,Ciências Biológicas,1140,4,muito_alta,Masculino,95,3,alto,2,Diretor de Produção,3,alta,Solteiro(a),4033,15834,2,Não,11,3,excelente,4,muito_alta,0,5,3,2,bom,3,2,0,2
29,Não,Viaja Frequentemente,490,Pesquisa e Desenvolvimento,10,3,bacharelado,Ciências Biológicas,1143,4,muito_alta,Feminino,61,3,alto,1,Cientista Pesquisador,2,media,Divorciado(a),3291,17940,0,Não,14,3,excelente,4,muito_alta,2,8,2,2,bom,7,5,1,1
42,Não,Viaja Raramente,188,Pesquisa e Desenvolvimento,29,3,bacharelado,Medicina,1148,2,media,Masculino,56,1,baixo,2,Técnico de Laboratório,4,muito_alta,Solteiro(a),4272,9558,4,Não,19,3,excelente,1,baixa,0,16,3,3,melhor,1,0,0,0
29,Não,Viaja Raramente,718,Pesquisa e Desenvolvimento,8,1,abaixo_faculdade,Medicina,1150,2,media,Masculino,79,2,medio,2,Diretor de Produção,4,muito_alta,Casado(a),5056,17689,1,Sim,15,3,excelente,3,alta,1,10,2,2,bom,10,7,1,2
38,Não,Viaja Raramente,433,Recursos Humanos,1,3,bacharelado,Recursos Humanos,1152,3,alta,Masculino,37,4,muito_alto,1,Recursos Humanos,3,alta,Casado(a),2844,6004,1,Não,13,3,excelente,4,muito_alta,1,7,2,4,excelente,7,6,5,0
28,Não,Viaja Frequentemente,773,Pesquisa e Desenvolvimento,6,3,bacharelado,Ciências Biológicas,1154,3,alta,Masculino,39,2,medio,1,Cientista Pesquisador,3,alta,Divorciado(a),2703,22088,1,Sim,14,3,excelente,4,muito_alta,1,3,2,3,melhor,3,1,0,2
18,Sim,Não Viaja,247,Pesquisa e Desenvolvimento,8,1,abaixo_faculdade,Medicina,1156,3,alta,Masculino,80,3,alto,1,Técnico de Laboratório,3,alta,Solteiro(a),1904,13556,1,Não,12,3,excelente,4,muito_alta,0,0,0,3,melhor,0,0,0,0
33,Sim,Viaja Raramente,603,Vendas,9,4,mestrado,Marketing,1157,1,baixa,Feminino,77,3,alto,2,Executivo de Vendas,1,baixa,Solteiro(a),8224,18385,0,Sim,17,3,excelente,1,baixa,0,6,3,3,melhor,5,2,0,3
41,Não,Viaja Raramente,167,Pesquisa e Desenvolvimento,12,4,mestrado,Ciências Biológicas,1158,2,media,Masculino,46,3,alto,1,Técnico de Laboratório,4,muito_alta,Casado(a),4766,9051,3,Sim,11,3,excelente,1,baixa,1,6,4,3,melhor,1,0,0,0
31,Sim,Viaja Frequentemente,874,Pesquisa e Desenvolvimento,15,3,bacharelado,Medicina,1160,3,alta,Masculino,72,3,alto,1,Técnico de Laboratório,3,alta,Casado(a),2610,6233,1,Não,12,3,excelente,3,alta,1,2,5,2,bom,2,2,2,2
37,Não,Viaja Raramente,367,Pesquisa e Desenvolvimento,25,2,faculdade,Medicina,1161,3,alta,Feminino,52,2,medio,2,Representante de Saúde,4,muito_alta,Divorciado(a),5731,17171,7,Não,13,3,excelente,3,alta,2,9,2,3,melhor,6,2,1,3
27,Não,Viaja Raramente,199,Pesquisa e Desenvolvimento,6,3,bacharelado,Ciências Biológicas,1162,4,muito_alta,Masculino,55,2,medio,1,Cientista Pesquisador,3,alta,Casado(a),2539,7950,1,Não,13,3,excelente,3,alta,1,4,0,3,melhor,4,2,2,2
34,Não,Viaja Raramente,1400,Vendas,9,1,abaixo_faculdade,Ciências Biológicas,1163,2,media,Feminino,70,3,alto,2,Executivo de Vendas,3,alta,Casado(a),5714,5829,1,Não,20,4,excepcional,1,baixa,0,6,3,2,bom,6,5,1,3
35,Não,Viaja Raramente,528,Recursos Humanos,8,4,mestrado,Técnico,1164,3,alta,Masculino,100,3,alto,1,Recursos Humanos,3,alta,Solteiro(a),4323,7108,1,Não,17,3,excelente,2,media,0,6,2,1,ruim,5,4,1,4
29,Sim,Viaja Raramente,408,Vendas,23,1,abaixo_faculdade,Ciências Biológicas,1165,4,muito_alta,Feminino,45,2,medio,3,Executivo de Vendas,1,baixa,Casado(a),7336,11162,1,Não,13,3,excelente,1,baixa,1,11,3,1,ruim,11,8,3,10
40,Não,Viaja Frequentemente,593,Pesquisa e Desenvolvimento,9,4,mestrado,Medicina,1166,2,media,Feminino,88,3,alto,3,Diretor de Pesquisa,3,alta,Solteiro(a),13499,13782,9,Não,17,3,excelente,3,alta,0,20,3,2,bom,18,7,2,13
